PO_Number,PO_Line_Number,PO_Date,PO_Fiscal_Year,PO_Type,PO_Line_Spend,PO_Line_Currency,PO_Line_Item,PO_Line_Unit_Price,PO_Line_Qty,PO_Line_UoM,PO_Line_Vendor,PO_Line_L4_Category,PO_Line_L2_Category,PO_Line_L1_Category,PO_Payment_Term,PO_Line_BU,PO_Line_L3_Category
276.,276_3,05-19-2014,2013-2014,NON-IT Services,"$22,668.00",USD,Contractor will provide maintenance and repair service for Cooksonrolling doors at Department of State Hospitals - Coalinga,"$22,668.00",1.,Each,Brown's Dock & Door Inc.,Rolling doors,Doors and windows and glass,Structures and Building and Construction and Manufacturing Components and Supplies,NET 30 DAYS,State Hospitals,Doors
278.,278_1,05-22-2014,2013-2014,IT Services,"$14,000.00",USD,"LEFTA, FTO Patrol Application (unlimited users)","$14,000.00",1.,Each,"International Business Information Technologies, Inc. dba LEFTA Systems",Computer based training software,Software,Information Technology Broadcasting and Telecommunications,NET 45 DAYS,Parks & Recreation,Educational or reference software
278.,278_5,10-04-2013,2012-2013,NON-IT Services,"$65,800.00",USD,Cooling Tower Rental Services at NCYC,"$65,800.00",1.,Each,AMERICAN COOLING TOWER INC,Cooling tower accessories,Heating and ventilation and air circulation,Distribution and Conditioning Systems and Equipment and Components,NET 45 DAYS,Corrections and Rehabilitation,Cooling equipment and parts and accessories
279.,279_4,05-23-2014,2013-2014,NON-IT Goods,"$319,500.00",USD,"900  .40 Caliber Semi-Automatic Compact Pistol with three (3)magazines shall be furnished In accordance with the attached State ofCalifornia, Bid Specifications #1005-2775 of nine (9) pages, datedMarch 25, 2014.                     Pricing to Include all of the following items:                                 1. 500 each  Training Magazines as describedin the attached California Highway               Patrol  Administrative Requirements page 2 of 3 line 6.                       2.  10 each Armore Tool Set as described inthe attached California Highway                   Patrol Administrative Requirements page 3 of 3 line 10.                           3.   45 Parts kits as described inthe attached California Highway Patrol                  Administrative Requirements, page 3 of 3 line 12.                        4.    1 Training foreleven (11) CHP personnel as described in the attached                        California Highway Patrol Administrative Requirements, page 3 of 3line 11.                     (Trade-in price for 551 CHP Smith and Wesson  4013TSW   Pistols to be    included on Price Cost Work Sheet.)",$355.00,900.,Each,Smith & Wesson Corp,Handguns,Light weapons and ammunition,Defense and Law Enforcement and Security and Safety Equipment and Supplies,NET 30 DAYS,Highway Patrol,Firearms
280.,280_2,06-27-2013,2012-2013,NON-IT Services,"$4,350,000.00",USD,Consulting Services,"$4,350,000.00",1.,Each,SCI Consulting Group,Business intelligence consulting services,Management advisory services,Management and Business Professionals and Administrative Services,NET 45 DAYS,Forestry and Fire Protection,Business and corporate management consultation services
281.,281_2,04-15-2013,2012-2013,IT Goods,$8.00,USD,State Recycle Fee,$4.00,2.,Each,Western Blue/Insight/Hewlett Packard,State county local waste or recycle fee,Refuse disposal and treatment,Industrial Cleaning Services,NET 45 DAYS,Forestry and Fire Protection,Refuse disposal and treatment fees
282.,282_2,05-27-2014,2013-2014,IT Goods,$-,USD,Factory Integrated,$-,1.,Each,ADVANCED TECHNICAL SOLUTIONS INC,Computer servers,Computer Equipment and Accessories,Information Technology Broadcasting and Telecommunications,Unspecified,High Speed Rail Authority,Computers
282.,282_6,05-27-2014,2013-2014,IT Goods,$-,USD,U.S. English localization,$-,1.,Each,ADVANCED TECHNICAL SOLUTIONS INC,Computer servers,Computer Equipment and Accessories,Information Technology Broadcasting and Telecommunications,Unspecified,High Speed Rail Authority,Computers
282.,282_10,05-27-2014,2013-2014,IT Goods,$-,USD,Factory Integrated,$-,8.,Each,ADVANCED TECHNICAL SOLUTIONS INC,Computer servers,Computer Equipment and Accessories,Information Technology Broadcasting and Telecommunications,Unspecified,High Speed Rail Authority,Computers
282.,282_14,05-27-2014,2013-2014,IT Goods,$-,USD,Factory Integrated,$-,2.,Each,ADVANCED TECHNICAL SOLUTIONS INC,Computer servers,Computer Equipment and Accessories,Information Technology Broadcasting and Telecommunications,Unspecified,High Speed Rail Authority,Computers
282.,282_18,05-27-2014,2013-2014,IT Goods,$0.01,USD,HP Raid 1 Drive FIO Setting,$0.01,1.,Each,ADVANCED TECHNICAL SOLUTIONS INC,Computer servers,Computer Equipment and Accessories,Information Technology Broadcasting and Telecommunications,Unspecified,High Speed Rail Authority,Computers
282.,282_22,05-27-2014,2013-2014,IT Goods,$319.11,USD,HP Insight Control ML/DL/BL Bundle E-LTU,$319.11,1.,Each,ADVANCED TECHNICAL SOLUTIONS INC,Computer servers,Computer Equipment and Accessories,Information Technology Broadcasting and Telecommunications,Unspecified,High Speed Rail Authority,Computers
283.,283_3,04-29-2013,2012-2013,NON-IT Goods,"$433,500.00",USD,Taser X2 Blue Training Cartridge,$28.90,15000.,Each,Proforce Law Enforcement,Stunner,Chicken processing machinery and equipment,Industrial Manufacturing and Processing Machinery and Accessories,Unspecified,Highway Patrol,Killing and defeathering department machinery and equipment
284.,284_1,04-24-2013,2012-2013,IT Services,"$162,291.12",USD,"PowerCenter RE (4-7) per CPU-cores, Multi-core, Multi-OS Production License        0000007847-0001","$40,572.78",4.,Each,En Pointe Technologies,Project management software,Software,Information Technology Broadcasting and Telecommunications,NET 60 DAYS,Child Support Services,Business function specific software
284.,284_5,04-24-2013,2012-2013,IT Services,"$20,773.28",USD,Informatica Persistent Data Masking (4-7) per CPU-Cores - Maintenance        0000009575-0001,"$5,193.32",4.,Each,En Pointe Technologies,Project management software,Software,Information Technology Broadcasting and Telecommunications,NET 60 DAYS,Child Support Services,Business function specific software
284.,284_9,04-24-2013,2012-2013,IT Services,$-,USD,PowerExchange for DB2 for Linux UNIX Windows Data Types  (perEnvironment) Production License        0000008648-0001,$-,1.,Each,En Pointe Technologies,Project management software,Software,Information Technology Broadcasting and Telecommunications,NET 60 DAYS,Child Support Services,Business function specific software
284.,284_13,04-24-2013,2012-2013,IT Services,$-,USD,PowerExchange for Websphere MQ (per Environment        0000008504-0001,$-,1.,Each,En Pointe Technologies,Project management software,Software,Information Technology Broadcasting and Telecommunications,NET 60 DAYS,Child Support Services,Business function specific software
285.,285_2,04-18-2013,2012-2013,NON-IT Goods,"$8,640.00",USD,750 gallons unleadeded gasoline 350 gallons clear dyed diesel 1600 gallons red dyed diesel,"$8,640.00",1.,Each,Pinnacle Petroleum,Diesel fuel,Fuels,Fuels and Fuel Additives and Lubricants and Anti corrosive Materials,NET 45 DAYS,Fish and Wildlife,Petroleum and distillates
286.,286_4,07-05-2015,2014-2015,NON-IT Goods,$71.96,USD,Garmin 12V BPS Power Cables,$17.99,4.,Each,American Rod & Gun,Vehicular global positioning systems,Transportation components and systems,Commercial and Military and Private Vehicles and their Accessories and Components,NET 45 DAYS,Fish and Wildlife,Location and navigation systems and components
289.,289_1,04-22-2013,2012-2013,NON-IT Goods,"$23,679.00",USD,2013 Dodge Ram 1500 4WD Crew Cab DS6L9,"$23,679.00",1.,Each,Elk Grove Auto Group,Truck chassis,Vehicle bodies and trailers,Commercial and Military and Private Vehicles and their Accessories and Components,NET 30 DAYS,Fish and Wildlife,Automotive chassis
290.,290_2,05-22-2014,2013-2014,NON-IT Goods,"$6,500.00",USD,Bulk disel fuel for WA operatiions,$3.25,2000.,Each,"Hunt & Sons, Inc",Diesel fuel,Fuels,Fuels and Fuel Additives and Lubricants and Anti corrosive Materials,NET 30 DAYS,Fish and Wildlife,Petroleum and distillates
292.,292_3,11-19-2014,2014-2015,NON-IT Goods,"$168,699.00",USD,"Loader, Articulated Steer, Rubber Tire, 4 Wheel Drive","$168,699.00",1.,Each,TRACY PONT-CAD-GMC,Front end loaders,Heavy construction machinery and equipment,Building and Construction Machinery and Accessories,NET 30 DAYS,Parks & Recreation,Earth moving machinery
293.,293_4,04-23-2013,2012-2013,NON-IT Goods,"$13,293.20",USD,2.5MM Classic Fry,"$13,293.20",1.,Each,"Nelson & Sons, Inc",Fish food pellets,Animal feed,Live Plant and Animal Material and Accessories and Supplies,NET 30 DAYS,Fish and Wildlife,Fish food
295.,295_2,05-27-2014,2013-2014,IT Goods,"$454,265.55",USD,SUPPORT:  SmartNet Support for Five Years,"$454,265.55",1.,Each,Cisco Systems Inc.,Network switches,Data Voice or Multimedia Network Equipment or Platforms and Accessories,Information Technology Broadcasting and Telecommunications,NET 30 DAYS,Social Services,Network service equipment
297.,297_2,04-23-2013,2012-2013,NON-IT Goods,"$2,515.58",USD,8.5% Sacramento Sales Tax,"$2,515.58",1.,Each,Winner Chevrolet,Light trucks or sport utility vehicles,Motor vehicles,Commercial and Military and Private Vehicles and their Accessories and Components,Unspecified,Fish and Wildlife,Passenger motor vehicles
298.,298_2,04-23-2013,2012-2013,NON-IT Goods,$80.00,USD,Doc Fee,$80.00,1.,Each,DOWNTOWN FORD SALES,Light trucks or sport utility vehicles,Motor vehicles,Commercial and Military and Private Vehicles and their Accessories and Components,NET 45 DAYS,Fish and Wildlife,Passenger motor vehicles
299.,299_1,05-29-2014,2013-2014,IT Services,"$160,623.00",USD,Contractor to conduct research and produce EHR Systems AlternativesAnalysis and Justification,"$160,623.00",1.,Each,"Gartner, Inc.",Health systems evaluation services,Comprehensive health services,Healthcare Services,NET 45 DAYS,State Hospitals,Health administration services
300.,300_3,12-05-2015,2014-2015,NON-IT Goods,$-,USD,Goose neck trailer,$-,1.,Each,Unknown,Trailer hitches,Vehicle bodies and trailers,Commercial and Military and Private Vehicles and their Accessories and Components,Unspecified,Fish and Wildlife,Product and material trailers
303.,303_1,04-25-2013,2012-2013,NON-IT Services,"$20,000.00",USD,Audit Appeals,"$20,000.00",1.,Each,Department of General Services,Drug addiction prevention or control services,Disease prevention and control,Healthcare Services,NET 45 DAYS,Alcohol and Drug Programs,Non contagious disease prevention and control
304.,304_2,05-30-2014,2013-2014,IT Services,"$32,500.00",USD,SOFTWARE SUBSCRIPTION:  Citrix Xendesktop Subscription Advantage Renewal,"$32,500.00",1.,Each,Granite Data Solutions,Network monitoring software,Software,Information Technology Broadcasting and Telecommunications,NET 45 DAYS,Social Services,Network management software
304.,304_6,04-25-2013,2012-2013,NON-IT Goods,$420.80,USD,CDCR Forms,$420.80,1.,Each,3B INDUSTRIES INC,Control forms or control books,Paper products,Paper Materials and Products,NET 45 DAYS,Correctional Health Care Services,Business use papers
307.,307_1,11-05-2015,2014-2015,NON-IT Goods,"$29,557.00",USD,Veterinary Promo for M-Turbo,"$29,557.00",1.,Each,Unknown,Cases for veterinary instruments or accessories,Veterinary equipment and supplies,Medical Equipment and Accessories and Supplies,NET 45 DAYS,Fish and Wildlife,Veterinary equipment
312.,312_1,01-05-2013,2012-2013,NON-IT Goods,$165.05,USD,Battery,$165.05,1.,Each,Selman Chevrolet,Mercury oxide battery,Batteries and generators and kinetic power transmission,Power Generation and Distribution Machinery and Accessories,NET 45 DAYS,Pesticide Regulation,Batteries and cells and accessories
313.,313_3,11-05-2015,2014-2015,IT Services,"$399,840.00",USD,The Contractor will provide a consultant with senior level expertise inSAP SCM/SRM/MM/EAM to provide technical and professional services toextend the functionality and usability of the departmentâs ERP SAPproduction system.  The consultant is the,"$399,840.00",1.,Each,TLIM CONSULTING LLC,Information technology consultation services,Management advisory services,Management and Business Professionals and Administrative Services,NET 45 DAYS,Corrections and Rehabilitation,Business and corporate management consultation services
315.,315_1,05-13-2015,2014-2015,NON-IT Goods,"$2,825.00",USD,"How to Take a Case Before the NLRB, Eighth Edition, with 2011Supplement, Book w/Supplement",$565.00,5.,Each,Unknown,Law book,Printed media,Published Products,NET 30 DAYS,Agricultural Labor Relations Board,Printed publications
315.,315_5,02-05-2013,2012-2013,NON-IT Goods,"$8,441.37",USD,foodstuff,"$8,441.37",1.,Each,Jordano's Foodservice,Milk dispensers,Institutional food services equipment,Service Industry Machinery and Equipment and Supplies,NET 30 DAYS,Conservation Corps,Food and beverage dispensing equipment
316.,316_4,05-13-2015,2014-2015,NON-IT Goods,"$18,116.00",USD,"TOILET PAPERS, 1 PLY",$25.88,700.,Each,American Textile Systems,Toilet tissue,Paper products,Paper Materials and Products,NET 30 DAYS,Corrections and Rehabilitation,Personal paper products
318.,318_2,07-05-2013,2012-2013,IT Services,$-,USD,LFAS - No Charge,$-,1.,Each,IHS Global Inc,Periodicals,Printed media,Published Products,Unspecified,Water Resources,Printed publications
318.,318_6,07-05-2013,2012-2013,IT Services,$-,USD,BPVC-Grandfather 2001 to Present,$-,1.,Each,IHS Global Inc,Periodicals,Printed media,Published Products,Unspecified,Water Resources,Printed publications
318.,318_10,07-05-2013,2012-2013,IT Services,"$4,113.50",USD,NFPA Complete Collection,"$4,113.50",1.,Each,IHS Global Inc,Periodicals,Printed media,Published Products,Unspecified,Water Resources,Printed publications
318.,318_14,07-05-2013,2012-2013,IT Services,"$12,764.20",USD,ASME International Collection,"$12,764.20",1.,Each,IHS Global Inc,Periodicals,Printed media,Published Products,Unspecified,Water Resources,Printed publications
318.,318_18,07-05-2013,2012-2013,IT Services,"$4,320.60",USD,NEMA Nat'l Electrical Manufacturers Assn,"$4,320.60",1.,Each,IHS Global Inc,Periodicals,Printed media,Published Products,Unspecified,Water Resources,Printed publications
319.,319_2,05-13-2015,2014-2015,NON-IT Goods,"$1,545.00",USD,12x36 carport,"$1,545.00",1.,Each,Mountain Mechanic,Garage door component,Doors and windows and glass,Structures and Building and Construction and Manufacturing Components and Supplies,NET 60 DAYS,Parks & Recreation,Garage doors and operators
319.,319_6,05-13-2015,2014-2015,NON-IT Goods,"$1,230.00",USD,12' leg height,$615.00,2.,Each,Mountain Mechanic,Garage door accessory,Doors and windows and glass,Structures and Building and Construction and Manufacturing Components and Supplies,NET 60 DAYS,Parks & Recreation,Garage doors and operators
322.,322_2,05-13-2015,2014-2015,NON-IT Goods,"$2,640.00",USD,fish feed,$0.66,4000.,Each,"Nelson & Sons, Inc",Fish food pellets,Animal feed,Live Plant and Animal Material and Accessories and Supplies,NET 30 DAYS,Fish and Wildlife,Fish food
326.,326_1,07-05-2013,2012-2013,NON-IT Goods,$99.00,USD,subscription renewal,$99.00,1.,Each,McMurry,Periodicals,Printed media,Published Products,PCARD,Pesticide Regulation,Printed publications
327.,327_4,05-08-2014,2014-2015,IT Services,"$240,000.00",USD,Programming and Project management,$120.00,2000.,Each,Oncontact Software Corporation,Project administration or planning,Management advisory services,Management and Business Professionals and Administrative Services,NET 30 DAYS,Managed Health Care,Project management
328.,328_3,09-24-2014,2014-2015,NON-IT Goods,"$168,225.00",USD,"Sonar PR, Fluridone 30 LB Pail","$1,121.50",150.,Each,California Veteran Supply Inc.,Weed killer,Fertilizers and plant nutrients and herbicides,Live Plant and Animal Material and Accessories and Supplies,NET 30 DAYS,Parks & Recreation,Herbicides
330.,330_1,07-05-2013,2012-2013,NON-IT Goods,"$24,262.00",USD,Dry Fish Food,"$24,262.00",1.,Each,"Nelson & Sons, Inc",Fish food pellets,Animal feed,Live Plant and Animal Material and Accessories and Supplies,NET 45 DAYS,Fish and Wildlife,Fish food
332.,332_1,08-05-2013,2012-2013,IT Services,"$11,000.00",USD,ACL Premium Support Renewal-Desktop      Bill 4100/40340,$440.00,25.,Each,ACL Services Ltd.,Inventory management software,Software,Information Technology Broadcasting and Telecommunications,NET 30 DAYS,Managed Health Care,Business function specific software
332.,332_5,08-05-2013,2012-2013,IT Services,$600.00,USD,ACL Premium Support with Product      BILL 4100/41115 (1115 Waiver),$600.00,1.,Each,ACL Services Ltd.,Inventory management software,Software,Information Technology Broadcasting and Telecommunications,NET 30 DAYS,Managed Health Care,Business function specific software
